scenario,time,population_path_error,labor_productivity_path_error,effective_labor_identity_error,labor_market_error_independent,final_production_log_error_independent,inference_identity_log_error_independent,automated_service_log_error_independent,research_ces_log_error_independent,capability_law_log_error_independent,capital_price_error_independent,net_interest_error_independent,wage_foc_log_error_independent,ai_price_foc_log_error_independent,ai_share_error_independent,research_price_log_error_independent,human_demand_log_error_independent,automated_service_demand_log_error_independent,automated_share_quantity_error_independent,automated_share_expenditure_error_independent,research_scale_foc_log_error_independent,research_compute_foc_log_error_independent,research_human_foc_log_error_independent,resource_constraint_error_independent,profit_shadow_ratio_error_independent,static_max_abs_error,monopoly_foc_log_error_independent,monopoly_soc_margin_independent,rhs_capital_growth,rhs_capability_growth,rhs_consumption_growth,rhs_shadow_growth,stored_capital_rate_error,stored_capability_rate_error,stored_consumption_rate_error,stored_shadow_rate_error,ai_share_independent,automated_research_share_independent,inference_output_share_independent,research_output_share_independent,human_population_share_independent,profit_shadow_ratio_independent,net_interest_rate_independent,bounded_exp_min_argument,bounded_exp_max_argument,bounded_exp_clipping_count,fd_capital_growth_residual,fd_capability_growth_residual,fd_consumption_growth_residual,fd_shadow_growth_residual
near_unit_sigma_xl_090_hm_2_T_5600,1458.0,0.0,0.0,0.0,-6.661338147750939e-16,-1.7763568394002505e-15,0.0,0.0,2.5153212845907547e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.099387330645186e-11,0.0,1.1076695116685187e-12,0.0,-4.440892098500626e-16,-3.552713678800501e-15,1.049471620717668e-11,0.0,0.0,2.099387330645186e-11,-2.6645352591003757e-15,0.06936256349635488,0.01251977901520146,0.0026880446052544318,0.012527668639609961,0.00900260043534034,0.0,0.0,0.0,-5.967448757360216e-16,0.21650681517741693,0.8801557372087805,0.008414146460808432,0.0001282177166231007,3.3256863897493385e-05,0.031051888628032064,0.040527668639609965,-13.212610358281694,9.74051471120871,0.0,1.1657341758564144e-15,1.0294412891576066e-13,3.7539416020138106e-15,-1.0633854907737827e-13
near_unit_sigma_xl_090_hm_2_T_5600,1460.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,2.575717417130363e-12,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,-2.1618262735501048e-11,0.0,1.1345369088644475e-12,0.0,0.0,0.0,1.0807355010911124e-11,-1.1102230246251565e-16,-3.469446951953614e-18,2.1618262735501048e-11,2.220446049250313e-15,0.06929589013943471,0.012519555513439792,0.0026887792557852654,0.012527434704301975,0.00900107728682668,0.0,0.0,0.0,-6.071532165918825e-16,0.2164166875957154,0.8808426520450452,0.008400435922708185,0.0001281404450648488,3.3016756025343875e-05,0.03105267912738938,0.04052743470430198,-13.230614035785209,9.758543845756238,0.0,-9.71445146547012e-17,-1.47720811277674e-13,-3.2959746043559335e-15,1.5233994621333125e-13
near_unit_sigma_xl_090_hm_2_T_5600,1462.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,2.632560835991171e-12,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,-2.2231994023513835e-11,0.0,1.1614043060603763e-12,0.0,-6.661338147750939e-16,0.0,1.1116441100966767e-11,-1.1102230246251565e-16,0.0,2.2231994023513835e-11,2.220446049250313e-15,0.06922922702928025,0.012519331542955064,0.0026895120305386894,0.012527200293414621,0.008999555456875682,0.0,0.0,0.0,-6.245004513516506e-16,0.2163265891630607,0.8815262605045564,0.008386738316977485,0.00012806241893987606,3.277814657707788e-05,0.031053469739966387,0.040527200293414625,-13.248614668308319,9.776569938321275,0.0,1.0907941216942163e-14,1.8732064510640356e-13,6.1825544683813405e-15,-1.9174939414057235e-13
near_unit_sigma_xl_090_hm_2_T_5600,1464.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,2.6911806116913795e-12,4.440892098500626e-16,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-2.2854607095723622e-11,0.0,1.18760556944153e-12,0.0,8.881784197001252e-16,0.0,1.1427303547861811e-11,0.0,0.0,2.2854607095723622e-11,3.1086244689504383e-15,0.06916257424716692,0.012519107103444949,0.002690242924003496,0.012526965406746422,0.008998034951072976,0.0,0.0,0.0,-6.38378239159465e-16,0.21623651997443386,0.8822065714132787,0.00837305364979613,0.0001279836419948022,3.25410288820764e-05,0.031054260458422658,0.040526965406746426,-13.266612258495115,9.794592991311294,0.0,-7.438494264988549e-15,-1.8670655299590777e-13,-4.891920202254596e-15,1.9013610130791392e-13
near_unit_sigma_xl_090_hm_2_T_5600,1466.0,0.0,0.0,0.0,-6.661338147750939e-16,3.552713678800501e-15,0.0,0.0,2.7480240305521875e-12,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,-2.3461232956378808e-11,0.0,1.2126966097980585e-12,0.0,4.440892098500626e-16,1.7763568394002505e-15,1.1732836924238654e-11,0.0,-3.469446951953614e-18,2.3461232956378808e-11,8.881784197001252e-16,0.06909593187444354,0.012518882194658368,0.002690971930720843,0.012526730044126723,0.008996515774962351,0.0,0.0,0.0,-6.487865800153259e-16,0.21614648012485516,0.8828835936522265,0.00835938192731669,0.00012790411798123424,3.230539626941363e-05,0.031055051275441958,0.04052673004412673,-13.284606808999444,9.812613007144323,0.0,9.423017921506016e-15,1.3206926871567326e-13,3.5180192092809648e-15,-1.3125264763935718e-13
near_unit_sigma_xl_090_hm_2_T_5600,1468.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,2.801314735734195e-12,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,-2.4056312497577892e-11,0.0,1.237343560944737e-12,0.0,-4.440892098500626e-16,0.0,1.2025935802739696e-11,-1.1102230246251565e-16,-3.469446951953614e-18,2.4056312497577892e-11,-4.440892098500626e-16,0.06902929999253063,0.012518656816393539,0.002691699045284472,0.012526494205402978,0.008994997934032401,0.0,0.0,0.0,-6.626643678231403e-16,0.2160564697093824,0.8835573361564711,0.008345723155664333,0.00012782385065553497,3.2071242068242606e-05,0.03105584218373329,0.04052649420540298,-13.302598322484862,9.83062998824894,0.0,-7.28583859910259e-15,-9.203662137968749e-14,-2.366162821232365e-15,8.935560624756533e-14
near_unit_sigma_xl_090_hm_2_T_5600,1470.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,2.851052727237402e-12,-4.440892098500626e-16,0.0,0.0,0.0,3.552713678800501e-15,1.1102230246251565e-16,0.0,-2.4631852113543573e-11,0.0,1.2609913113692528e-12,0.0,4.440892098500626e-16,0.0,1.2315481967561936e-11,0.0,6.938893903907228e-18,2.4631852113543573e-11,-2.220446049250313e-15,0.06896267868297706,0.01251843096835717,0.002692424262354564,0.012526257890409738,0.008993481433662714,0.0,0.0,0.0,-6.869504964868156e-16,0.21596648882318709,0.8842278079135569,0.00833207734094832,0.00012774284377925466,3.183855960852916e-05,0.03105663317605202,0.04052625789040974,-13.320586801629478,9.848643937069792,0.0,1.4627188349436437e-14,-7.539108226595204e-15,4.2396641752873165e-15,1.3156142841808105e-14
near_unit_sigma_xl_090_hm_2_T_5600,1472.0,0.0,0.0,0.0,-1.5543122344752192e-15,-1.7763568394002505e-15,0.0,0.0,2.9025670755800093e-12,4.440892098500626e-16,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,-2.5218049870545656e-11,0.0,1.2845280394913061e-12,0.0,2.220446049250313e-16,1.7763568394002505e-15,1.2610357202902378e-11,0.0,3.469446951953614e-18,2.5218049870545656e-11,-6.217248937900877e-15,0.06889606802735364,0.0125182046504239,0.002693147576633004,0.012526021099037839,0.008991966279235524,0.0,0.0,0.0,-6.973588373426765e-16,0.21587653756141095,0.8848950179635813,0.008318444489240262,0.00012766110111770836,3.160734222078963e-05,0.031057424245161672,0.04052602109903784,-13.338572249116838,9.866654856057245,0.0,1.8041124150158794e-16,9.600089820316349e-14,4.0939474033052647e-16,-9.872311301784009e-14
near_unit_sigma_xl_090_hm_2_T_5600,1474.0,0.0,0.0,0.0,1.1102230246251565e-15,-1.7763568394002505e-15,0.0,0.0,2.9523050670832163e-12,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,-2.5797142200190137e-11,0.0,1.3070655668911968e-12,0.0,-4.440892098500626e-16,-1.7763568394002505e-15,1.2896350654045818e-11,0.0,-3.469446951953614e-18,2.5797142200190137e-11,3.9968028886505635e-15,0.06882946810738202,0.01251797786230871,0.00269386898289442,0.012525783831141453,0.00899045247598853,0.0,0.0,0.0,-6.973588373426765e-16,0.21578661601933932,0.8855589753968923,0.008304824606600461,0.0001275786264412297,3.13775832372528e-05,0.031058215383883835,0.04052578383114146,-13.35655466764701,9.884662747680085,0.0,1.4988010832439613e-15,-1.3775699331253222e-13,-1.033895191682177e-15,1.4174078577511295e-13
near_unit_sigma_xl_090_hm_2_T_5600,1476.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,2.9984903449076228e-12,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,-2.6342483749886014e-11,0.0,1.3278267374516872e-12,0.0,2.220446049250313e-16,1.7763568394002505e-15,1.3171685964152857e-11,0.0,0.0,2.6342483749886014e-11,1.7763568394002505e-15,0.06876287900480299,0.012517750603894762,0.0026945884759555596,0.012525546086635274,0.008988940029165844,0.0,0.0,0.0,-7.147060721024445e-16,0.21569672429222475,0.8862196893544151,0.008291217699051289,0.00012749542352347168,3.114927599144954e-05,0.03105900658504957,0.04052554608663528,-13.374534059925333,9.902667614412696,0.0,4.85722573273506e-15,1.7371650992692445e-13,3.1710745140856034e-15,-1.7569973254083493e-13
near_unit_sigma_xl_090_hm_2_T_5600,1478.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,3.0411229090532288e-12,4.440892098500626e-16,0.0,0.0,0.0,-3.552713678800501e-15,-5.551115123125783e-17,0.0,-2.688782529958189e-11,0.0,1.3489209749195652e-12,0.0,-6.661338147750939e-16,-1.7763568394002505e-15,1.3445244917420496e-11,0.0,0.0,2.688782529958189e-11,-3.1086244689504383e-15,0.0686963008014778,0.012517522874968018,0.0026953060506995233,0.012525307865410805,0.008987428943892383,0.0,0.0,0.0,-7.28583859910259e-16,0.21560686247542202,0.8868771690256709,0.008277623772597347,0.0001274114961423408,3.092241381918292e-05,0.031059797841537996,0.04052530786541081,-13.392510428671043,9.92066945874493,0.0,-4.496403249731884e-15,-1.7298402293919324e-13,-1.5751289161869408e-15,1.7358683934709518e-13
near_unit_sigma_xl_090_hm_2_T_5600,1480.0,0.0,0.0,0.0,6.661338147750939e-16,0.0,0.0,0.0,3.083755473198835e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7425173243500467e-11,0.0,1.3687939670603555e-12,0.0,0.0,-1.7763568394002505e-15,1.3711698443330533e-11,0.0,-3.469446951953614e-18,2.7425173243500467e-11,2.6645352591003757e-15,0.06862973357932985,0.012517294675372104,0.0026960217020625846,0.012525069167391732,0.00898591922525203,0.0,0.0,0.0,-7.320533068622126e-16,0.215517030664311,0.8875314236483585,0.008264042833213898,0.00012732684807913245,3.069699005856168e-05,0.03106058914625601,0.040525069167391736,-13.410483776612331,9.938668283176511,0.0,1.0297318553398327e-14,1.2212149694268426e-13,2.2551405187698492e-15,-1.1942877242709926e-13
near_unit_sigma_xl_090_hm_2_T_5600,1482.0,0.0,0.0,0.0,-1.6653345369377348e-15,0.0,0.0,0.0,3.128164394183841e-12,-4.440892098500626e-16,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,-2.7962521187419043e-11,0.0,1.3883338922937583e-12,0.0,4.440892098500626e-16,1.7763568394002505e-15,1.3981704682919371e-11,0.0,0.0,2.7962521187419043e-11,-7.993605777301127e-15,0.06856317742034286,0.012517066004997135,0.002696735425034339,0.012524829992518492,0.008984410878272467,0.0,0.0,0.0,-7.494005416219807e-16,0.21542722895429345,0.8881824625073983,0.008250474886846767,0.0001272414831183195,3.0472998050357165e-05,0.03106138049213844,0.040524829992518496,-13.428454106486287,9.956664090216986,0.0,-5.856426454897701e-15,-8.462241324336262e-14,-3.5180192092809648e-15,8.30308044541539e-14
near_unit_sigma_xl_090_hm_2_T_5600,1484.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,3.1672442446506466e-12,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,-2.8492763703980017e-11,0.0,1.407429728317311e-12,0.0,0.0,-3.552713678800501e-15,1.4246381851990009e-11,0.0,-3.469446951953614e-18,2.8492763703980017e-11,-3.9968028886505635e-15,0.0684966324066149,0.012516836863642383,0.0026974472146705348,0.012524590340720211,0.008982903907873187,0.0,0.0,0.0,-7.528699885739343e-16,0.21533745744086563,0.8888302949334443,0.008236919939422572,0.0001271554050479318,3.025043113867083e-05,0.031062171872170426,0.040524590340720215,-13.446421421043322,9.974656882390864,0.0,1.124100812432971e-14,-7.863067835733872e-15,3.3514857555871913e-15,1.3190837311327641e-14
near_unit_sigma_xl_090_hm_2_T_5600,1486.0,0.0,0.0,0.0,-1.6653345369377348e-15,1.7763568394002505e-15,0.0,0.0,-3.1032953984322376e-12,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,2.8071767133042158e-11,0.0,-1.379452108096757e-12,0.0,-2.220446049250313e-16,1.7763568394002505e-15,-1.4034995388101379e-11,2.220446049250313e-16,0.0,2.8071767133042158e-11,-8.881784197001252e-16,0.06843009862025748,0.012516607251272988,0.0026981570660701308,0.012524350211979833,0.008981398318976295,0.0,0.0,0.0,7.424616477180734e-16,0.21524771621948321,0.8894749303000782,0.008223377996829125,0.0001270686176582512,3.002928267244034e-05,0.031062963279347263,0.04052435021197984,-13.464385723038815,9.992646662227973,0.0,1.1102230246251565e-16,8.83711506749485e-14,1.97758476261356e-15,-9.134706879798671e-14
near_unit_sigma_xl_090_hm_2_T_5600,1488.0,0.0,0.0,0.0,2.220446049250313e-16,-1.7763568394002505e-15,0.0,0.0,-3.0304647680168273e-12,4.440892098500626e-16,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,2.7577051753269188e-11,0.0,-1.3485879080121776e-12,0.0,-6.661338147750939e-16,-3.552713678800501e-15,-1.3789858144264144e-11,0.0,-3.469446951953614e-18,2.7577051753269188e-11,-3.1086244689504383e-15,0.06836357614351607,0.012516377167695103,0.0026988649744039785,0.012524109606244178,0.008979894116354012,0.0,0.0,0.0,7.320533068622126e-16,0.21515800538572272,0.8901163780329331,0.008209849064939382,0.000126981124742944,2.9809545999606437e-05,0.031063754706726884,0.04052410960624418,-13.482347015243235,10.01063343227527,0.0,4.3021142204224816e-15,-1.2715392974649298e-13,7.424616477180734e-16,1.3300471835009375e-13
near_unit_sigma_xl_090_hm_2_T_5600,1490.0,0.0,0.0,0.0,-1.4432899320127035e-15,0.0,0.0,0.0,-2.9629632081196178e-12,-4.440892098500626e-16,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,2.7111646261346323e-11,0.0,-1.318944953254686e-12,0.0,4.440892098500626e-16,0.0,-1.3555379041463311e-11,0.0,0.0,2.7111646261346323e-11,-3.9968028886505635e-15,0.06829706505864866,0.012516146612885304,0.002699570934886503,0.012523868523521282,0.00897839130479208,0.0,0.0,0.0,7.147060721024445e-16,0.21506832503511866,0.890754647593028,0.008196333149586881,0.00012689293009750702,2.9591214477099155e-05,0.031064546147377765,0.040523868523521286,-13.50030530043185,10.028617195084873,0.0,3.1086244689504383e-15,1.604207218453002e-13,-1.394717674685353e-15,-1.5746778880831869e-13
near_unit_sigma_xl_090_hm_2_T_5600,1492.0,0.0,0.0,0.0,-1.1102230246251565e-15,0.0,0.0,0.0,-2.8954616482224083e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6654234375200758e-11,0.0,-1.2901901769168944e-12,0.0,-2.220446049250313e-16,-1.7763568394002505e-15,-1.3326229009180679e-11,0.0,0.0,2.6654234375200758e-11,-3.1086244689504383e-15,0.06823056544801745,0.01251591558672141,0.002700274942798055,0.01252362696379531,0.008976889888953184,0.0,0.0,0.0,6.938893903907228e-16,0.21497867526328662,0.8913897484862063,0.008182830256584507,0.00012680403752010367,2.937428146481215e-05,0.03106533759442126,0.040523626963795314,-13.518260581392594,10.046597953223294,0.0,-3.608224830031759e-16,-1.5957807991684447e-13,1.9914625504213745e-15,1.5872719805187785e-13
near_unit_sigma_xl_090_hm_2_T_5600,1494.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0,0.0,-2.829736445164599e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6208368808511295e-11,0.0,-1.2624346013012655e-12,0.0,8.881784197001252e-16,0.0,-1.3104184404255648e-11,0.0,0.0,2.6208368808511295e-11,2.220446049250313e-15,0.06816407739403675,0.012515684089136891,0.0027009769934727007,0.012523384927081348,0.008975389873458809,0.0,0.0,0.0,6.800116025829084e-16,0.21488905616585344,0.8920216902598703,0.00816934039171374,0.00012671445081077483,2.9158740327378778e-05,0.031066129041008434,0.04052338492708135,-13.536212860921541,10.064575709266158,0.0,8.132383655379272e-15,1.1167802793643489e-13,1.394717674685353e-15,-1.0604364608646222e-13
near_unit_sigma_xl_090_hm_2_T_5600,1496.0,0.0,0.0,0.0,6.661338147750939e-16,3.552713678800501e-15,0.0,0.0,-2.76578759894619e-12,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,2.5765167777080933e-11,0.0,-1.2342349364757865e-12,0.0,4.440892098500626e-16,1.7763568394002505e-15,-1.2880363442491216e-11,-1.1102230246251565e-16,-3.469446951953614e-18,2.5765167777080933e-11,3.1086244689504383e-15,0.06809760097917043,0.012515452120112111,0.0027016770822983704,0.01252314241341184,0.008973891262875112,0.0,0.0,0.0,6.696032617270475e-16,0.21479946783845358,0.8926504825020651,0.008155863560724515,0.00012662417377123613,2.8944584434505734e-05,0.031066920480321048,0.040523142413411845,-13.554162141822859,10.0825504657982,0.0,-3.982925100842749e-15,-7.770997387246403e-14,6.245004513516506e-17,7.603292995206345e-14
near_unit_sigma_xl_090_hm_2_T_5600,1498.0,0.0,0.0,0.0,2.220446049250313e-16,1.7763568394002505e-15,0.0,0.0,-2.7036151095671812e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.532996035142787e-11,0.0,-1.2073675392798577e-12,0.0,-4.440892098500626e-16,0.0,-1.2663647908084386e-11,0.0,0.0,2.532996035142787e-11,8.43769498715119e-15,0.06803113628598081,0.012515219679536657,0.00270237520472858,0.012522899422806731,0.008972394061658735,0.0,0.0,0.0,6.522560269672795e-16,0.2147099103767951,0.893276134840092,0.00814239976934463,0.000126533210205209,2.8731807161571773e-05,0.031067711905594472,0.040522899422806735,-13.57210842691279,10.100522225417972,0.0,9.534040223968532e-15,-7.64189059254683e-15,-4.649058915617843e-16,1.4162282457874653e-14
near_unit_sigma_xl_090_hm_2_T_5600,1500.0,0.0,0.0,0.0,-1.5543122344752192e-15,1.7763568394002505e-15,0.0,0.0,-2.6432189770275727e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.490452288839151e-11,0.0,-1.180944231293779e-12,0.0,6.661338147750939e-16,-1.7763568394002505e-15,-1.2452261444195756e-11,0.0,0.0,2.490452288839151e-11,1.7763568394002505e-15,0.06796468339703733,0.01251498676746797,0.0027030713562613963,0.012522655955341223,0.008970898274268845,0.0,0.0,0.0,6.38378239159465e-16,0.2146203838765367,0.8938986569404308,0.00812894902326192,0.00012644156391723745,2.852040188947199e-05,0.03106850331007714,0.04052265595534123,-13.59005171901208,10.11849099072898,0.0,-3.733124920302089e-15,8.163998990728949e-14,-1.5890067039947553e-15,-8.133424489464858e-14
near_unit_sigma_xl_090_hm_2_T_5600,1502.0,0.0,0.0,0.0,4.440892098500626e-16,1.7763568394002505e-15,0.0,0.0,-2.582822844487964e-12,-4.440892098500626e-16,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,2.447553271167635e-11,0.0,-1.1544099010052378e-12,0.0,2.220446049250313e-16,-3.552713678800501e-15,-1.2239098623467726e-11,-1.1102230246251565e-16,0.0,2.447553271167635e-11,8.881784197001252e-16,0.06789824239502584,0.012514753383800314,0.002703765532465646,0.012522412011052302,0.008969403905018141,0.0,0.0,0.0,6.245004513516506e-16,0.2145308884334349,0.8945180585068095,0.008115511328145666,0.00012634923871368962,2.8310362005529728e-05,0.031069294687082406,0.040522412011052306,-13.607992020955134,10.13645676435049,0.0,9.409140133698202e-15,-1.172200357613118e-13,5.80785419757035e-15,1.1903325547457655e-13
near_unit_sigma_xl_090_hm_2_T_5600,1504.0,0.0,0.0,0.0,-4.440892098500626e-16,1.7763568394002505e-15,0.0,0.0,-2.524203068787756e-12,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,2.4074076065971894e-11,0.0,-1.1300960167659468e-12,0.0,-6.661338147750939e-16,0.0,-1.2038370300615497e-11,-1.1102230246251565e-16,-3.469446951953614e-18,2.4074076065971894e-11,4.440892098500626e-16,0.06783181336263779,0.012514519528600873,0.0027044577289550235,0.01252216759003872,0.008967910958228954,0.0,0.0,0.0,6.140921104957897e-16,0.21444142414319467,0.8951343492803141,0.008102086689624801,0.00012625623840136513,2.8101680903237088e-05,0.031070086029936914,0.040522167590038724,-13.625929335580683,10.154419548906553,0.0,-1.3461454173580023e-15,1.4639851830811068e-13,-3.670674875166924e-15,-1.4323611741140496e-13
near_unit_sigma_xl_090_hm_2_T_5600,1506.0,0.0,0.0,0.0,-2.220446049250313e-16,3.552713678800501e-15,0.0,0.0,-2.467359649926948e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3660184922391636e-11,0.0,-1.1045608871995682e-12,0.0,2.220446049250313e-16,0.0,-1.1830536550405668e-11,2.220446049250313e-16,3.469446951953614e-18,2.3660184922391636e-11,3.552713678800501e-15,0.06776539638265368,0.012514285201835104,0.0027051479414084215,0.012521922692374766,0.008966419438102443,0.0,0.0,0.0,5.93275428784068e-16,0.21435199110158246,0.8957475390377094,0.008088675113304558,0.00012616256678822104,2.7894351983016248e-05,0.031070877332022424,0.04052192269237477,-13.643863665738895,10.17237934703445,0.0,1.8457457784393227e-15,-1.4604289999553544e-13,2.546574062733953e-15,1.4352755095536907e-13
near_unit_sigma_xl_090_hm_2_T_5600,1508.0,0.0,0.0,0.0,1.1102230246251565e-15,0.0,0.0,0.0,-2.41051623106614e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.325517556300838e-11,0.0,-1.0799139360528898e-12,0.0,-6.661338147750939e-16,-1.7763568394002505e-15,-1.162803187071404e-11,-1.1102230246251565e-16,-6.938893903907228e-18,2.325517556300838e-11,-4.440892098500626e-16,0.06769899153789534,0.012514050403527599,0.0027058361655588276,0.012521677318165274,0.008964929348796873,0.0,0.0,0.0,5.967448757360216e-16,0.2142625894043609,0.896357637590978,0.008075276604756992,0.0001260682276826605,2.7688368652289017e-05,0.031071668586754694,0.04052167731816528,-13.661795014287257,10.190336161379896,0.0,6.689093723366568e-15,1.0202168970740999e-13,-1.0477729794899915e-15,-9.37409871948347e-14
near_unit_sigma_xl_090_hm_2_T_5600,1510.0,0.0,0.0,0.0,8.881784197001252e-16,1.7763568394002505e-15,0.0,0.0,-2.355449169044732e-12,-4.440892098500626e-16,0.0,0.0,0.0,3.552713678800501e-15,1.1102230246251565e-16,0.0,2.2859047987822123e-11,0.0,-1.0563772079308364e-12,0.0,4.440892098500626e-16,0.0,-1.1429079904701211e-11,0.0,0.0,2.2859047987822123e-11,4.440892098500626e-16,0.06763259891122368,0.012513815133748149,0.002706522397193385,0.012521431467533449,0.008963440694418852,0.0,0.0,0.0,5.759281940243e-16,0.21417321914728746,0.8969646547864407,0.008061891169520344,0.00012597322489334202,2.7483724325783533e-05,0.031072459787580532,0.04052143146753345,-13.679723384090543,10.208289994596914,0.0,-1.5126788710517758e-15,-7.057852566272338e-14,2.5049406993105094e-15,6.667583152264456e-14
near_unit_sigma_xl_090_hm_2_T_5600,1512.0,0.0,0.0,0.0,-1.1102230246251565e-16,3.552713678800501e-15,0.0,0.0,-2.303934820702125e-12,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.247713126735107e-11,0.0,-1.0329515021112456e-12,0.0,4.440892098500626e-16,0.0,-1.1237233366045984e-11,0.0,0.0,2.247713126735107e-11,2.220446049250313e-15,0.06756621858558301,0.012513579392473745,0.002707206632164054,0.012521185140587067,0.00896195347896104,0.0,0.0,0.0,5.551115123125783e-16,0.2140838804261722,0.8975686005034675,0.008048518813108156,0.00012587756222945872,2.728041242606814e-05,0.031073250928004996,0.04052118514058707,-13.697648778024364,10.226240849352259,0.0,1.0325074129013956e-14,-7.691763892481163e-15,-1.1796119636642288e-16,1.4536982728685643e-14
near_unit_sigma_xl_090_hm_2_T_5600,1514.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,-2.248867758680717e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2083668227423914e-11,0.0,-1.009969885501505e-12,0.0,-2.220446049250313e-16,-1.7763568394002505e-15,-1.1040057756872557e-11,0.0,3.469446951953614e-18,2.2083668227423914e-11,1.3322676295501878e-15,0.06749985064391817,0.012513343179850797,0.002707888866368455,0.012520938337491107,0.008960467706423308,0.0,0.0,0.0,5.447031714567174e-16,0.21399457333676786,0.8981694846543448,0.00803515954099269,0.0001257812434996839,2.7078426383441484e-05,0.03107404200154632,0.04052093833749111,-13.715571198968371,10.244188728317173,0.0,-4.704570066849101e-15,7.476614813373139e-14,-2.7547408798511697e-15,-7.316369732279782e-14
near_unit_sigma_xl_090_hm_2_T_5600,1516.0,0.0,0.0,0.0,1.3322676295501878e-15,-1.7763568394002505e-15,0.0,0.0,-2.19735341033811e-12,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.170530422063166e-11,0.0,-9.874323581016142e-13,0.0,0.0,-3.552713678800501e-15,-1.085354028873553e-11,-1.1102230246251565e-16,0.0,2.170530422063166e-11,1.7763568394002505e-15,0.06743349516927263,0.012513106495861154,0.002708569095773631,0.012520691058370718,0.00895898338065565,0.0,0.0,0.0,5.342948306008566e-16,0.21390529797490113,0.8987673171825031,0.008021813358624504,0.0001256842725130367,2.6877759636733284e-05,0.031074833001792694,0.04052069105837072,-13.733490649814431,10.262133634177387,0.0,1.2739809207573671e-14,-1.0699904504085644e-13,7.251144129583054e-15,1.076083666617933e-13
near_unit_sigma_xl_090_hm_2_T_5600,1518.0,0.0,0.0,0.0,6.661338147750939e-16,1.7763568394002505e-15,0.0,0.0,-2.147615418834903e-12,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.135180920959101e-11,0.0,-9.665601652386613e-13,0.0,6.661338147750939e-16,1.7763568394002505e-15,-1.0674128247956105e-11,0.0,-3.469446951953614e-18,2.135180920959101e-11,4.440892098500626e-16,0.06736715224468905,0.012512869340659816,0.002709247316392539,0.01252044330341346,0.008957500505520528,0.0,0.0,0.0,5.238864897449957e-16,0.21381605443633928,0.899362108062552,0.008008480271412684,0.00012558665307764647,2.6678405633102544e-05,0.031075623922346217,0.040520443303413464,-13.751407133458281,10.280075569622968,0.0,-3.6914915568786455e-15,1.3276489282953996e-13,-7.445433158892456e-15,-1.27002575123214e-13
