sigma_xl,alpha,omega_x,log_ai_labor_ratio,log_composite_relative_to_unit,ai_share,production_labor_payment_share,gross_ai_service_payment_share
1.0,0.33,0.2,45.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,45.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,46.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,46.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,46.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,46.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,47.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,47.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,47.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,47.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,48.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,48.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,48.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,48.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,49.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,49.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,49.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,49.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,50.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,50.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,50.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,50.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,51.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,51.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,51.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,51.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,52.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,52.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,52.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,52.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,53.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,53.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,53.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,53.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,54.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,54.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,54.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,54.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,55.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,55.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,55.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,55.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,56.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,56.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,56.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,56.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,57.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,57.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,57.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,57.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,58.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,58.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,58.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,58.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,59.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,59.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,59.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,59.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,60.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,60.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,60.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,60.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,61.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,61.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,61.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,61.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,62.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,62.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,62.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,62.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,63.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,63.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,63.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,63.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,64.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,64.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,64.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,64.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,65.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,65.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,65.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,65.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,66.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,66.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,66.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,66.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,67.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,67.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,67.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,67.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,68.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,68.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,68.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,68.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,69.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,69.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,69.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,69.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,70.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,70.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,70.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,70.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,71.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,71.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,71.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,71.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,72.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,72.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,72.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,72.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,73.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,73.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,73.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,73.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,74.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,74.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,74.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,74.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,75.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,75.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,75.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,75.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,76.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,76.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,76.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,76.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,77.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,77.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,77.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,77.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,78.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,78.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,78.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,78.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,79.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,79.25,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,79.5,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,79.75,0.0,0.2,0.5359999999999999,0.13399999999999998
1.0,0.33,0.2,80.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.05,0.33,0.2,0.0,0.0,0.2,0.5359999999999999,0.13399999999999998
1.05,0.33,0.2,0.25,0.00023866224029109318,0.2019115663513655,0.534719250544585,0.13528074945541488
1.05,0.33,0.2,0.5,0.0009569177805535123,0.20383674790112424,0.5334293789062466,0.13657062109375323
1.05,0.33,0.2,0.75,0.0021581714709979494,0.20577555275163578,0.532130379656404,0.13786962034359596
1.05,0.33,0.2,1.0,0.0038458299593505663,0.2077279871759971,0.5308222485920818,0.13917775140791805
1.05,0.33,0.2,1.25,0.006023301230089595,0.2096940555906712,0.5295049827542502,0.1404950172457497
1.05,0.33,0.2,1.5,0.008693994136907635,0.21167376052833584,0.528178580446015,0.141821419553985
1.05,0.33,0.2,1.75,0.01186131792838896,0.21366710261097352,0.5268430412506476,0.14315695874935225
1.05,0.33,0.2,2.0,0.015528681766986518,0.21567408052321874,0.5254983660494434,0.14450163395055654
1.05,0.33,0.2,2.25,0.019699494241399662,0.21769469098598396,0.5241445570393907,0.14585544296060923
1.05,0.33,0.2,2.5,0.024377162872379232,0.2197289287303804,0.522781617750645,0.14721838224935485
1.05,0.33,0.2,2.75,0.02956509361202453,0.22177678647195567,0.5214095530637897,0.1485904469362103
1.05,0.33,0.2,3.0,0.03526669033673857,0.2238382548852645,0.5200283692268728,0.1499716307731272
1.05,0.33,0.2,3.25,0.04148535433381839,0.22591332257879565,0.5186380738722068,0.15136192612779306
1.05,0.33,0.2,3.5,0.048224483781841965,0.22800197607027167,0.517238676032918,0.152761323967082
1.05,0.33,0.2,3.75,0.05548747322494452,0.23010419976234278,0.5158301861592303,0.15416981384076964
1.05,0.33,0.2,4.0,0.06327771304104557,0.23221997591869512,0.5144126161344742,0.1555873838655257
1.05,0.33,0.2,4.25,0.07159858890415771,0.23434928464059254,0.5129859792908029,0.15701402070919698
1.05,0.33,0.2,4.5,0.08045348124092044,0.23649210384387342,0.5115502904246048,0.15844970957539517
1.05,0.33,0.2,4.75,0.08984576468139716,0.23864840923642136,0.5101055658115976,0.1598944341884023
1.05,0.33,0.2,5.0,0.09977880750431445,0.24081817429613173,0.5086518232215916,0.16134817677840824
1.05,0.33,0.2,5.25,0.11025597107690266,0.24300137024939314,0.5071890819329066,0.16281091806709339
1.05,0.33,0.2,5.5,0.12128060928933548,0.24519796605010571,0.5057173627464291,0.1642826372535708
1.05,0.33,0.2,5.75,0.1328560679840829,0.2474079283592554,0.5042366879992988,0.1657633120007011
1.05,0.33,0.2,6.0,0.14498568438016335,0.24963122152506587,0.5027470815782058,0.1672529184217941
1.05,0.33,0.2,6.25,0.15767278649255112,0.2518678075637482,0.5012485689322886,0.1687514310677113
1.05,0.33,0.2,6.5,0.17092069254682185,0.2541176461408685,0.49974117708561805,0.17025882291438188
1.05,0.33,0.2,6.75,0.18473271038922778,0.2563806945533547,0.4982249346492523,0.17177506535074763
1.05,0.33,0.2,7.0,0.19911213689236806,0.2586569077121625,0.496699871832851,0.17330012816714885
1.05,0.33,0.2,7.25,0.21406225735658135,0.2609462381256201,0.49516602045583447,0.17483397954416546
1.05,0.33,0.2,7.5,0.229586344907301,0.2632486358834735,0.49362341395807263,0.17637658604192724
1.05,0.33,0.2,7.75,0.24568765988847918,0.26556404864165106,0.49207208741009373,0.1779279125899062
1.05,0.33,0.2,8.0,0.26236944925229677,0.2678924216077674,0.4905120775227958,0.17948792247720413
1.05,0.33,0.2,8.25,0.2796349459453631,0.2702336975273873,0.4889434226566504,0.18105657734334946
1.05,0.33,0.2,8.5,0.29748736829156974,0.2725878166710676,0.4873661628303847,0.18263383716961526
1.05,0.33,0.2,8.75,0.3159299193717935,0.2749547168221982,0.48578033972912715,0.18421966027087278
1.05,0.33,0.2,9.0,0.33496578640066876,0.2773343332656598,0.48418599671200785,0.18581400328799205
1.05,0.33,0.2,9.25,0.35459814010063484,0.2797265987773174,0.48258317881919727,0.18741682118080266
1.05,0.33,0.2,9.5,0.3748301340734612,0.282131443614369,0.48097193277837275,0.1890280672216272
1.05,0.33,0.2,9.75,0.39566490416945754,0.2845487955065663,0.4793523070106005,0.1906476929893994
1.05,0.33,0.2,10.0,0.41710556785460673,0.2869785796483268,0.47772435163562094,0.19227564836437894
1.05,0.33,0.2,10.25,0.4391552235758396,0.2894207186917532,0.47608811847652527,0.1939118815234746
1.05,0.33,0.2,10.5,0.4618169501246925,0.2918751327405784,0.4744436610638124,0.1955563389361875
1.05,0.33,0.2,10.75,0.4850938059995378,0.29434173934505226,0.47279103463881494,0.19720896536118498
1.05,0.33,0.2,11.0,0.5089888287666882,0.29682045349778663,0.4711302961564829,0.19886970384351702
1.05,0.33,0.2,11.25,0.5335050344205552,0.2993111876305741,0.4694615042875153,0.20053849571248464
1.05,0.33,0.2,11.5,0.5586454167431656,0.3018138516121965,0.46778471941982835,0.20221528058017163
1.05,0.33,0.2,11.75,0.5844129466632269,0.30432835274723685,0.4661000036593512,0.20389999634064868
1.05,0.33,0.2,12.0,0.6108105716150423,0.30685459577591073,0.46440742083013975,0.20559257916986018
1.05,0.33,0.2,12.25,0.6378412148974943,0.30939248287492904,0.4627070364737975,0.20729296352620244
1.05,0.33,0.2,12.5,0.6655077750334026,0.3119419136594063,0.4609989178481977,0.20900108215180221
1.05,0.33,0.2,12.75,0.6938131251294579,0.3145027851858277,0.45928313392549536,0.21071686607450454
1.05,0.33,0.2,13.0,0.7227601122370517,0.3170749919560847,0.45755975538942323,0.21244024461057673
1.05,0.33,0.2,13.25,0.7523515567142502,0.3196584259225939,0.45582885463186207,0.2141711453681379
1.05,0.33,0.2,13.5,0.7825902515891761,0.32225297649450607,0.4540905057486809,0.21590949425131906
1.05,0.33,0.2,13.75,0.8134789619250791,0.3248585305450186,0.45234478453483745,0.21765521546516245
1.05,0.33,0.2,14.0,0.8450204241873691,0.3274749724197985,0.45059176847873494,0.21940823152126498
1.05,0.33,0.2,14.25,0.8772173456129377,0.3301021839465256,0.4488315367558278,0.2211684632441721
1.05,0.33,0.2,14.5,0.9100724035819239,0.3327400444455635,0.44706417022147243,0.22293582977852752
1.05,0.33,0.2,14.75,0.943588244992378,0.3353884307417655,0.4452897514030171,0.22471024859698285
1.05,0.33,0.2,15.0,0.9777674856379517,0.3380472171774216,0.4435083644911275,0.22649163550887244
1.05,0.33,0.2,15.25,1.012612709589011,0.340716275626352,0.4417200953303441,0.2282799046696558
1.05,0.33,0.2,15.5,1.0481264685773888,0.34339547550915217,0.439925031408868,0.23007496859113194
1.05,0.33,0.2,15.75,1.0843112813851121,0.34608468380959345,0.43812326184757233,0.2318767381524276
1.05,0.33,0.2,16.0,1.1211696332373666,0.3487837650921811,0.4363148773882386,0.23368512261176133
1.05,0.33,0.2,16.25,1.158703975199991,0.3514925815208736,0.4344999703810146,0.23550002961898528
1.05,0.33,0.2,16.5,1.1969167235818046,0.35421099287896324,0.43267863477109464,0.23732136522890535
1.05,0.33,0.2,16.75,1.235810259342053,0.35693885659011876,0.43085096608462037,0.23914903391537953
1.05,0.33,0.2,17.0,1.2753869275032343,0.35967602774059015,0.4290170614138046,0.24098293858619538
1.05,0.33,0.2,17.25,1.3156490365696678,0.36242235910257287,0.42717701940127617,0.2428229805987238
1.05,0.33,0.2,17.5,1.3565988579519956,0.36517770115873055,0.42533094022365053,0.24466905977634945
1.05,0.33,0.2,17.75,1.3982386253979953,0.36794190212787203,0.4234789255743257,0.24652107442567422
1.05,0.33,0.2,18.0,1.4405705344299604,0.370714807991779,0.421621078645508,0.2483789213544919
1.05,0.33,0.2,18.25,1.4835967417888982,0.3734962625231787,0.4197575041094702,0.2502424958905297
1.05,0.33,0.2,18.5,1.52731936488588,0.37628610731485607,0.4178883080990464,0.25211169190095356
1.05,0.33,0.2,18.75,1.571740481260825,0.37908418180989767,0.4160135981873685,0.25398640181263143
1.05,0.33,0.2,19.0,1.6168621280489703,0.38189032333306033,0.4141334833668495,0.2558665166331504
1.05,0.33,0.2,19.25,1.66268630145531,0.3847043671232544,0.41224807402741953,0.2577519259725804
1.05,0.33,0.2,19.5,1.7092149562373384,0.3875261463671324,0.4103574819340212,0.25964251806597866
1.05,0.33,0.2,19.75,1.7564500051962781,0.3903554922337722,0.40846182020337257,0.26153817979662736
1.05,0.33,0.2,20.0,1.804393318677131,0.3931922339104424,0.4065612032800036,0.26343879671999637
1.05,0.33,0.2,20.25,1.8530467240778217,0.39603619863943745,0.4046557469115769,0.2653442530884231
1.05,0.33,0.2,20.5,1.902412005367668,0.3988872117559688,0.4027455681235009,0.26725443187649905
1.05,0.33,0.2,20.75,1.9524909026154358,0.4017450967270972,0.4008307851928448,0.2691692148071551
1.05,0.33,0.2,21.0,2.0032851115273047,0.4046096751916899,0.39891151762156773,0.2710884823784322
1.05,0.33,0.2,21.25,2.0547962829948894,0.40748076700138763,0.39698788610907026,0.27301211389092966
1.05,0.33,0.2,21.5,2.1070260226536828,0.4103581902625621,0.3950600125240833,0.2749399874759166
1.05,0.33,0.2,21.75,2.159975890452068,0.41324176137924695,0.3931280198759045,0.2768719801240954
1.05,0.33,0.2,22.0,2.2136474002312134,0.4161312950970217,0.3911920322849954,0.2788079677150045
1.05,0.33,0.2,22.25,2.268042019316021,0.4190266045478289,0.3892521749529546,0.2807478250470453
1.05,0.33,0.2,22.5,2.3231611681174424,0.42192750129570417,0.38730857413187814,0.28269142586812174
1.05,0.33,0.2,22.75,2.3790062197462856,0.4248337953833948,0.3853613570931255,0.28463864290687446
1.05,0.33,0.2,23.0,2.4355784996388294,0.4277452953798469,0.38341065209550257,0.2865893479044974
1.05,0.33,0.2,23.25,2.492879285194385,0.4306618084285353,0.3814565883528813,0.2885434116471186
1.05,0.33,0.2,23.5,2.5509098054250643,0.4335831402966122,0.3794992960012698,0.2905007039987301
1.05,0.33,0.2,23.75,2.6096712406179146,0.4365090954248501,0.3775389060653504,0.29246109393464953
1.05,0.33,0.2,24.0,2.669164722009662,0.4394394769783515,0.37557555042450447,0.29442444957549546
1.05,0.33,0.2,24.25,2.7293913314741944,0.44237408689799984,0.3736093617783401,0.29639063822165984
1.05,0.33,0.2,24.5,2.790352101223019,0.4453127259526228,0.3716404736117427,0.29835952638825725
1.05,0.33,0.2,24.75,2.8520480135188455,0.44825519379184114,0.36966902015946645,0.30033097984053353
1.05,0.33,0.2,25.0,2.914480000402457,0.451201288999573,0.36769513637028606,0.30230486362971387
1.05,0.33,0.2,25.25,2.9776489434330298,0.45415080914816436,0.3657189578707299,0.3042810421292701
1.05,0.33,0.2,25.5,3.0415556734420752,0.45710355085311516,0.3637406209284128,0.3062593790715871
1.05,0.33,0.2,25.75,3.106200970301126,0.46005930982837134,0.36176026241499115,0.3082397375850088
1.05,0.33,0.2,26.0,3.1715855627033287,0.4630178809421494,0.35977801976875984,0.3102219802312401
1.05,0.33,0.2,26.25,3.2377101279590175,0.46597905827326397,0.35779403095691314,0.31220596904308684
1.05,0.33,0.2,26.5,3.3045752918054667,0.468942635167923,0.35580843443749155,0.3141915655625084
1.05,0.33,0.2,26.75,3.3721816282308934,0.47190840429696124,0.35382136912103596,0.316178630878964
1.05,0.33,0.2,27.0,3.4405296593127925,0.4748761577134745,0.35183297433197197,0.3181670256680279
1.05,0.33,0.2,27.25,3.5096198550707607,0.4778456869108249,0.3498433897697472,0.32015661023025266
1.05,0.33,0.2,27.5,3.5794526333338386,0.48081678288097973,0.34785275546974354,0.3221472445302564
1.05,0.33,0.2,27.75,3.6500283596224836,0.4837892361731514,0.34586121176398854,0.3241387882360114
1.05,0.33,0.2,28.0,3.7213473470452607,0.4867628369527025,0.3438688992416893,0.32613110075831064
1.05,0.33,0.2,28.25,3.793409856210241,0.48973737506028214,0.3418759587096109,0.328124041290389
1.05,0.33,0.2,28.5,3.866216095151251,0.4927126400711563,0.3398825311523252,0.3301174688476747
1.05,0.33,0.2,28.75,3.9397662192689484,0.4956884213546986,0.3378887576923519,0.33211124230764805
1.05,0.33,0.2,29.0,4.014060331286817,0.49866450813400476,0.3358947795502168,0.33410522044978314
1.05,0.33,0.2,29.25,4.08909848122205,0.501640689545595,0.3339007380044513,0.3360992619955486
1.05,0.33,0.2,29.5,4.164880666371358,0.5046167546991691,0.33190677435155663,0.3380932256484433
1.05,0.33,0.2,29.75,4.241406831311765,0.507592492737376,0.329913029865958,0.34008697013404193
1.05,0.33,0.2,30.0,4.318676867916286,0.5105676928955659,0.3279196457599708,0.34208035424002914
1.05,0.33,0.2,30.25,4.396690615384598,0.513542144561485,0.32592676314380503,0.3440732368561949
1.05,0.33,0.2,30.5,4.4754478602885674,0.5165156373348782,0.3239345229856316,0.34606547701436835
1.05,0.33,0.2,30.75,4.554948336632679,0.5194879610869659,0.3219430660717328,0.34805693392826714
1.05,0.33,0.2,31.0,4.635191725929356,0.5224589060197563,0.31995253296676324,0.3500474670332367
1.05,0.33,0.2,31.25,4.716177657289027,0.5254282627251584,0.3179630639741438,0.3520369360258561
1.05,0.33,0.2,31.5,4.79790570752497,0.5283958222438631,0.3159747990966117,0.35402520090338824
1.05,0.33,0.2,31.75,4.880375401272837,0.531361376123952,0.31398787799695216,0.35601212200304777
1.05,0.33,0.2,32.0,4.9635862111248095,0.5343247164792057,0.3120024399589322,0.35799756004106775
1.05,0.33,0.2,32.25,5.047537557778264,0.5372856360470708,0.3100186238484625,0.3599813761515374
1.05,0.33,0.2,32.5,5.132228810198901,0.5402439282462559,0.3080365680750085,0.3619634319249914
1.05,0.33,0.2,32.75,5.217659285798222,0.5431993872339207,0.3060564105532731,0.36394358944672683
1.05,0.33,0.2,33.0,5.3038282506252346,0.5461518079624252,0.30407828866517506,0.3659217113348249
1.05,0.33,0.2,33.25,5.390734919572306,0.5491009862356073,0.3021023392221431,0.36789766077785685
1.05,0.33,0.2,33.5,5.478378456595011,0.5520467187645542,0.30012869842774864,0.3698713015722513
1.05,0.33,0.2,33.75,5.566757974945867,0.5549888032228373,0.298157501840699,0.3718424981593009
1.05,0.33,0.2,34.0,5.655872537421791,0.5579270383011791,0.29618888433821,0.37381111566178993
1.05,0.33,0.2,34.25,5.745721156625165,0.5608612237615208,0.29422298007978104,0.3757770199202189
1.05,0.33,0.2,34.5,5.836302795238334,0.5637911604904611,0.29225992247139104,0.3777400775286089
1.05,0.33,0.2,34.75,5.927616366311368,0.5667166505520352,0.2902998441301364,0.37970015586986355
1.05,0.33,0.2,35.0,6.019660733562974,0.5696374972398067,0.28834287684932947,0.38165712315067046
1.05,0.33,0.2,35.25,6.112434711694293,0.5725535051282443,0.2863891515640763,0.38361084843592363
1.05,0.33,0.2,35.5,6.205937066715481,0.5754644801233535,0.28443879831735314,0.3855612016826468
1.05,0.33,0.2,35.75,6.300166516284838,0.5783702295125395,0.2824919462265985,0.3875080537734014
1.05,0.33,0.2,36.0,6.395121730060306,0.5812705620136726,0.28054872345083937,0.38945127654916056
1.05,0.33,0.2,36.25,6.490801330063144,0.5841652878233338,0.2786092571583663,0.3913907428416336
1.05,0.33,0.2,36.5,6.587203891053539,0.5870542186642128,0.2766736734949774,0.3933263265050225
1.05,0.33,0.2,36.75,6.684327940917966,0.5899371678316376,0.27474209755280277,0.39525790244719716
1.05,0.33,0.2,37.0,6.7821719610680855,0.5928139502392109,0.27281465333972865,0.3971853466602713
1.05,0.33,0.2,37.25,6.880734386850892,0.5956843824635333,0.2708914637494327,0.39910853625056725
1.05,0.33,0.2,37.5,6.980013607970001,0.5985482827879897,0.2689726505320469,0.40102734946795304
1.05,0.33,0.2,37.75,7.080007968917672,0.6014054712455822,0.2670583342654599,0.40294166573454004
1.05,0.33,0.2,38.0,7.180715769417504,0.6042557696607865,0.265148634327273,0.40485136567272695
1.05,0.33,0.2,38.25,7.2821352648773985,0.6070990016904155,0.26324366886742157,0.40675633113257836
1.05,0.33,0.2,38.5,7.3842646668526895,0.6099349928634727,0.26134355478147325,0.4086564452185267
1.05,0.33,0.2,38.75,7.487102143519012,0.6127635706199792,0.2594484076846139,0.410551592315386
1.05,0.33,0.2,39.0,7.590645820154853,0.6155845643487554,0.25755834188633386,0.41244165811366607
